geoid,year,name,parentlocation,population,povertyrate,renteroccupiedhouseholds,pctrenteroccupied,mediangrossrent,medianhouseholdincome,medianpropertyvalue,rentburden,pctwhite,pctafam,pcthispanic,pctamind,pctasian,pctnhpi,pctmultiple,pctother,evictionfilings,evictions,evictionrate,evictionfilingrate,lowflag
17,2007,Illinois,USA,12785043,9.1400003,1536148,30.67,$813.00,"$55,222.00","$200,400.00",29.9,65.160004,14.52,14.65,0.12,4.1799998,0.02,1.15,0.20999999,61237,30392,1.98,3.99,0
17,2008,Illinois,USA,12785043,9.1400003,1543128,30.67,$813.00,"$55,222.00","$200,400.00",29.9,65.160004,14.52,14.65,0.12,4.1799998,0.02,1.15,0.20999999,65661,33012,2.1400001,4.2600002,0
17,2009,Illinois,USA,12785043,9.1400003,1544060,30.67,$813.00,"$55,222.00","$200,400.00",29.9,65.160004,14.52,14.65,0.12,4.1799998,0.02,1.15,0.20999999,67548,34889,2.26,4.3699999,0
17,2010,Illinois,USA,12830632,10.01,1555442,32.529999,$877.00,"$56,853.00","$190,800.00",30.799999,63.66,14.29,15.8,0.15000001,4.52,0.02,1.4299999,0.12,66715,33719,2.1700001,4.29,0
17,2011,Illinois,USA,12873761,10.48,1578305,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,68688,33949,2.1500001,4.3499999,0
17,2012,Illinois,USA,12873761,10.48,1599539,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,67758,34854,2.1800001,4.2399998,0
17,2013,Illinois,USA,12873761,10.48,1631856,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,66096,32654,2,4.0500002,0
17,2014,Illinois,USA,12873761,10.48,1627897,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,62640,30472,1.87,3.8499999,0
17,2015,Illinois,USA,12873761,10.48,1644752,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,60228,28237,1.72,3.6600001,0
17,2016,Illinois,USA,12873761,10.48,1671051,33.610001,$907.00,"$57,574.00","$173,800.00",30.299999,62.470001,14.13,16.49,0.11,4.98,0.02,1.67,0.14,56948,26453,1.58,3.4100001,0
18,2000,Indiana,USA,6080485,9.4899998,222072,28.559999,$521.00,"$41,567.00","$94,300.00",23.9,85.839996,8.3100004,3.53,0.22,0.95999998,0.029999999,1.01,0.1,7000,6370,2.8699999,3.1500001,0
18,2001,Indiana,USA,6080485,9.4899998,468860,28.559999,$521.00,"$41,567.00","$94,300.00",23.9,85.839996,8.3100004,3.53,0.22,0.95999998,0.029999999,1.01,0.1,28910,19248,4.1100001,6.1700001,0
18,2002,Indiana,USA,6080485,9.4899998,594051,28.559999,$521.00,"$41,567.00","$94,300.00",23.9,85.839996,8.3100004,3.53,0.22,0.95999998,0.029999999,1.01,0.1,52777,26529,4.4699998,8.8800001,0
18,2003,Indiana,USA,6080485,9.4899998,597514,28.559999,$521.00,"$41,567.00","$94,300.00",23.9,85.839996,8.3100004,3.53,0.22,0.95999998,0.029999999,1.01,0.1,56744,28105,4.6999998,9.5,0
18,2004,Indiana,USA,6080485,9.4899998,618317,28.559999,$521.00,"$41,567.00","$94,300.00",23.9,85.839996,8.3100004,3.53,0.22,0.95999998,0.029999999,1.01,0.1,58299,32603,5.27,9.4300003,0
18,2005,Indiana,USA,6342469,9.5200005,625291,28.51,$671.00,"$47,465.00","$120,200.00",29,83.230003,8.5600004,5.0700002,0.19,1.33,0.02,1.4400001,0.17,62056,33329,5.3299999,9.9200001,0
18,2006,Indiana,USA,6342469,9.5200005,624740,28.51,$671.00,"$47,465.00","$120,200.00",29,83.230003,8.5600004,5.0700002,0.19,1.33,0.02,1.4400001,0.17,61014,31983,5.1199999,9.7700005,0
18,2007,Indiana,USA,6342469,9.5200005,574662,28.51,$671.00,"$47,465.00","$120,200.00",29,83.230003,8.5600004,5.0700002,0.19,1.33,0.02,1.4400001,0.17,54552,27189,4.73,9.4899998,0
18,2008,Indiana,USA,6342469,9.5200005,581082,28.51,$671.00,"$47,465.00","$120,200.00",29,83.230003,8.5600004,5.0700002,0.19,1.33,0.02,1.4400001,0.17,53463,27638,4.7600002,9.1999998,0
18,2009,Indiana,USA,6342469,9.5200005,590786,28.51,$671.00,"$47,465.00","$120,200.00",29,83.230003,8.5600004,5.0700002,0.19,1.33,0.02,1.4400001,0.17,52428,28423,4.8099999,8.8699999,0
18,2010,Indiana,USA,6483802,10.64,678685,30.139999,$719.00,"$48,374.00","$123,400.00",29.9,81.529999,8.9799995,6.0100002,0.22,1.5599999,0.029999999,1.53,0.13,55696,30638,4.5100002,8.21,0
18,2011,Indiana,USA,6568645,11.11,690317,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,60550,33475,4.8499999,8.7700005,0
18,2012,Indiana,USA,6568645,11.11,717232,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,61517,33745,4.6999998,8.5799999,0
18,2013,Indiana,USA,6568645,11.11,738117,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,62046,32697,4.4299998,8.4099998,0
18,2014,Indiana,USA,6568645,11.11,752501,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,62479,31883,4.2399998,8.3000002,0
18,2015,Indiana,USA,6568645,11.11,743520,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,57653,29262,3.9400001,7.75,0
18,2016,Indiana,USA,6568645,11.11,781426,31,$745.00,"$49,255.00","$124,200.00",29.799999,80.510002,9.0500002,6.4099998,0.18000001,1.84,0.029999999,1.85,0.13,66544,31767,4.0700002,8.5200005,0
19,2000,Iowa,USA,2926324,9.1300001,92469,27.66,$470.00,"$39,469.00","$82,500.00",23.200001,92.620003,2.0799999,2.8199999,0.27000001,1.24,0.029999999,0.87,0.07,276,270,0.28999999,0.30000001,0
19,2001,Iowa,USA,2926324,9.1300001,309675,27.66,$470.00,"$39,469.00","$82,500.00",23.200001,92.620003,2.0799999,2.8199999,0.27000001,1.24,0.029999999,0.87,0.07,10216,6848,2.21,3.3,0
19,2002,Iowa,USA,2926324,9.1300001,311766,27.66,$470.00,"$39,469.00","$82,500.00",23.200001,92.620003,2.0799999,2.8199999,0.27000001,1.24,0.029999999,0.87,0.07,12093,8038,2.5799999,3.8800001,0
19,2003,Iowa,USA,2926324,9.1300001,313857,27.66,$470.00,"$39,469.00","$82,500.00",23.200001,92.620003,2.0799999,2.8199999,0.27000001,1.24,0.029999999,0.87,0.07,11396,7591,2.4200001,3.6300001,0
19,2004,Iowa,USA,2926324,9.1300001,315948,27.66,$470.00,"$39,469.00","$82,500.00",23.200001,92.620003,2.0799999,2.8199999,0.27000001,1.24,0.029999999,0.87,0.07,13451,8251,2.6099999,4.2600002,0
19,2005,Iowa,USA,2978880,7.2800002,318039,27.1,$607.00,"$48,052.00","$115,800.00",27.1,90.400002,2.3900001,4.0999999,0.25,1.5599999,0.029999999,1.1900001,0.090000004,15109,8836,2.78,4.75,0
19,2006,Iowa,USA,2978880,7.2800002,320129,27.1,$607.00,"$48,052.00","$115,800.00",27.1,90.400002,2.3900001,4.0999999,0.25,1.5599999,0.029999999,1.1900001,0.090000004,15110,9210,2.8800001,4.7199998,0
19,2007,Iowa,USA,2978880,7.2800002,327147,27.1,$607.00,"$48,052.00","$115,800.00",27.1,90.400002,2.3900001,4.0999999,0.25,1.5599999,0.029999999,1.1900001,0.090000004,12781,8242,2.52,3.9100001,0
19,2008,Iowa,USA,2978880,7.2800002,329413,27.1,$607.00,"$48,052.00","$115,800.00",27.1,90.400002,2.3900001,4.0999999,0.25,1.5599999,0.029999999,1.1900001,0.090000004,11754,8228,2.5,3.5699999,0
19,2009,Iowa,USA,2978880,7.2800002,331681,27.1,$607.00,"$48,052.00","$115,800.00",27.1,90.400002,2.3900001,4.0999999,0.25,1.5599999,0.029999999,1.1900001,0.090000004,11647,7820,2.3599999,3.51,0
19,2010,Iowa,USA,3046355,7.9299998,313837,27.91,$655.00,"$51,129.00","$123,000.00",27.799999,88.669998,2.8499999,4.9699998,0.28,1.73,0.059999999,1.37,0.07,8932,5786,1.84,2.8499999,0
19,2011,Iowa,USA,3093526,8.0600004,318742,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,9722,5390,1.6900001,3.05,0
19,2012,Iowa,USA,3093526,8.0600004,323645,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,10589,5884,1.8200001,3.27,0
19,2013,Iowa,USA,3093526,8.0600004,328550,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,11120,5955,1.8099999,3.3800001,0
19,2014,Iowa,USA,3093526,8.0600004,354865,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,12835,6834,1.9299999,3.6199999,0
19,2015,Iowa,USA,3093526,8.0600004,360094,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,13943,7282,2.02,3.8699999,0
19,2016,Iowa,USA,3093526,8.0600004,365324,28.52,$697.00,"$53,183.00","$129,200.00",27.5,87.400002,3.0899999,5.4400001,0.27000001,2.02,0.059999999,1.65,0.079999998,14520,7358,2.01,3.97,0
20,2000,Kansas,USA,2688418,9.8999996,167634,30.75,$498.00,"$40,624.00","$83,500.00",23.4,83.099998,5.6300001,7,0.82999998,1.72,0.039999999,1.58,0.090000004,3093,2451,1.46,1.85,0
20,2001,Kansas,USA,2688418,9.8999996,241425,30.75,$498.00,"$40,624.00","$83,500.00",23.4,83.099998,5.6300001,7,0.82999998,1.72,0.039999999,1.58,0.090000004,5287,4369,1.8099999,2.1900001,0
20,2002,Kansas,USA,2688418,9.8999996,313178,30.75,$498.00,"$40,624.00","$83,500.00",23.4,83.099998,5.6300001,7,0.82999998,1.72,0.039999999,1.58,0.090000004,8973,6908,2.21,2.8699999,0
20,2003,Kansas,USA,2688418,9.8999996,316950,30.75,$498.00,"$40,624.00","$83,500.00",23.4,83.099998,5.6300001,7,0.82999998,1.72,0.039999999,1.58,0.090000004,8984,6802,2.1500001,2.8299999,0
20,2004,Kansas,USA,2688418,9.8999996,334941,30.75,$498.00,"$40,624.00","$83,500.00",23.4,83.099998,5.6300001,7,0.82999998,1.72,0.039999999,1.58,0.090000004,10734,8316,2.48,3.2,0
20,2005,Kansas,USA,2777835,8.2700005,338878,30.5,$652.00,"$48,394.00","$118,500.00",27.5,80.559998,5.5500002,8.8100004,0.69999999,2.1500001,0.059999999,2.0899999,0.090000004,13204,9420,2.78,3.9000001,0
20,2006,Kansas,USA,2777835,8.2700005,342816,30.5,$652.00,"$48,394.00","$118,500.00",27.5,80.559998,5.5500002,8.8100004,0.69999999,2.1500001,0.059999999,2.0899999,0.090000004,13133,10206,2.98,3.8299999,0
20,2007,Kansas,USA,2777835,8.2700005,346755,30.5,$652.00,"$48,394.00","$118,500.00",27.5,80.559998,5.5500002,8.8100004,0.69999999,2.1500001,0.059999999,2.0899999,0.090000004,12558,9846,2.8399999,3.6199999,0
20,2008,Kansas,USA,2777835,8.2700005,350691,30.5,$652.00,"$48,394.00","$118,500.00",27.5,80.559998,5.5500002,8.8100004,0.69999999,2.1500001,0.059999999,2.0899999,0.090000004,12746,10162,2.9000001,3.6300001,0
20,2009,Kansas,USA,2777835,8.2700005,354628,30.5,$652.00,"$48,394.00","$118,500.00",27.5,80.559998,5.5500002,8.8100004,0.69999999,2.1500001,0.059999999,2.0899999,0.090000004,13422,9762,2.75,3.78,0
20,2010,Kansas,USA,2853118,8.9300003,358567,32.240002,$715.00,"$51,273.00","$127,400.00",27.9,78.18,5.6999998,10.52,0.81,2.3499999,0.07,2.27,0.1,13553,9453,2.6400001,3.78,0
20,2011,Kansas,USA,2892987,9.0900002,364076,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,13363,9665,2.6500001,3.6700001,0
20,2012,Kansas,USA,2892987,9.0900002,367801,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,14313,10063,2.74,3.8900001,0
20,2013,Kansas,USA,2892987,9.0900002,367052,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,14180,10466,2.8499999,3.8599999,0
20,2014,Kansas,USA,2892987,9.0900002,367774,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,13344,9788,2.6600001,3.6300001,0
20,2015,Kansas,USA,2892987,9.0900002,367061,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,11204,7774,2.1199999,3.05,0
20,2016,Kansas,USA,2892987,9.0900002,372342,33.310001,$757.00,"$52,205.00","$132,000.00",27.9,77.040001,5.6700001,11.17,0.69999999,2.5899999,0.059999999,2.7,0.07,12972,8559,2.3,3.48,0
23,2000,Maine,USA,1274923,10.92,9495,28.42,$497.00,"$37,240.00","$98,700.00",25.299999,96.5,0.50999999,0.73000002,0.54000002,0.70999998,0.029999999,0.92000002,0.07,73,67,0.70999998,0.76999998,0
23,2001,Maine,USA,1274923,10.92,46914,28.42,$497.00,"$37,240.00","$98,700.00",25.299999,96.5,0.50999999,0.73000002,0.54000002,0.70999998,0.029999999,0.92000002,0.07,524,511,1.09,1.12,0
23,2002,Maine,USA,1274923,10.92,143586,28.42,$497.00,"$37,240.00","$98,700.00",25.299999,96.5,0.50999999,0.73000002,0.54000002,0.70999998,0.029999999,0.92000002,0.07,1998,1834,1.28,1.39,0
23,2003,Maine,USA,1274923,10.92,149474,28.42,$497.00,"$37,240.00","$98,700.00",25.299999,96.5,0.50999999,0.73000002,0.54000002,0.70999998,0.029999999,0.92000002,0.07,2199,2011,1.35,1.47,0
23,2004,Maine,USA,1274923,10.92,150696,28.42,$497.00,"$37,240.00","$98,700.00",25.299999,96.5,0.50999999,0.73000002,0.54000002,0.70999998,0.029999999,0.92000002,0.07,1837,1669,1.11,1.22,0
23,2005,Maine,USA,1316380,8.5699997,151919,27.16,$688.00,"$46,541.00","$172,100.00",29.5,94.510002,1.12,1.26,0.49000001,0.93000001,0.02,1.58,0.079999998,2027,1812,1.1900001,1.33,0
23,2006,Maine,USA,1316380,8.5699997,153142,27.16,$688.00,"$46,541.00","$172,100.00",29.5,94.510002,1.12,1.26,0.49000001,0.93000001,0.02,1.58,0.079999998,2575,2320,1.51,1.6799999,0
23,2007,Maine,USA,1316380,8.5699997,156050,27.16,$688.00,"$46,541.00","$172,100.00",29.5,94.510002,1.12,1.26,0.49000001,0.93000001,0.02,1.58,0.079999998,3692,3300,2.1099999,2.3699999,0
23,2008,Maine,USA,1316380,8.5699997,157301,27.16,$688.00,"$46,541.00","$172,100.00",29.5,94.510002,1.12,1.26,0.49000001,0.93000001,0.02,1.58,0.079999998,3416,3094,1.97,2.1700001,0
23,2009,Maine,USA,1316380,8.5699997,158551,27.16,$688.00,"$46,541.00","$172,100.00",29.5,94.510002,1.12,1.26,0.49000001,0.93000001,0.02,1.58,0.079999998,3106,2847,1.8,1.96,0
23,2010,Maine,USA,1328361,8.8900003,159802,28.68,$750.00,"$48,219.00","$175,600.00",30.799999,94.419998,1.14,1.27,0.62,1.01,0.02,1.4299999,0.079999998,3464,3230,2.02,2.1700001,0
23,2011,Maine,USA,1329100,9.3400002,163454,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,3697,3503,2.1400001,2.26,0
23,2012,Maine,USA,1329100,9.3400002,167106,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,3758,3568,2.1400001,2.25,0
23,2013,Maine,USA,1329100,9.3400002,170758,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,4168,3942,2.3099999,2.4400001,0
23,2014,Maine,USA,1329100,9.3400002,174409,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,4136,3905,2.24,2.3699999,0
23,2015,Maine,USA,1329100,9.3400002,178061,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,4286,4027,2.26,2.4100001,0
23,2016,Maine,USA,1329100,9.3400002,181713,28.790001,$777.00,"$49,331.00","$173,800.00",30.9,93.879997,1.09,1.46,0.56999999,1.08,0.0099999998,1.85,0.050000001,4381,4113,2.26,2.4100001,0
25,2000,Massachusetts,USA,6349097,9.3400002,935528,38.290001,$684.00,"$50,502.00","$185,700.00",25.5,81.879997,5.0100002,6.75,0.18000001,3.73,0.029999999,1.74,0.69,,,,,0
25,2001,Massachusetts,USA,6349097,9.3400002,373200,38.290001,$684.00,"$50,502.00","$185,700.00",25.5,81.879997,5.0100002,6.75,0.18000001,3.73,0.029999999,1.74,0.69,12106,8240,2.21,3.24,0
25,2002,Massachusetts,USA,6349097,9.3400002,561020,38.290001,$684.00,"$50,502.00","$185,700.00",25.5,81.879997,5.0100002,6.75,0.18000001,3.73,0.029999999,1.74,0.69,13812,8999,1.6,2.46,0
25,2003,Massachusetts,USA,6349097,9.3400002,296545,38.290001,$684.00,"$50,502.00","$185,700.00",25.5,81.879997,5.0100002,6.75,0.18000001,3.73,0.029999999,1.74,0.69,7341,6138,2.0699999,2.48,0
25,2004,Massachusetts,USA,6349097,9.3400002,275950,38.290001,$684.00,"$50,502.00","$185,700.00",25.5,81.879997,5.0100002,6.75,0.18000001,3.73,0.029999999,1.74,0.69,6641,5427,1.97,2.4100001,0
25,2005,Massachusetts,USA,6511176,7.0300002,495253,35.040001,$987.00,"$64,496.00","$357,600.00",29.9,78.940002,5.6999998,8.3400002,0.15000001,4.77,0.029999999,1.3,0.75999999,10275,8047,1.62,2.0699999,0
25,2006,Massachusetts,USA,6511176,7.0300002,496411,35.040001,$987.00,"$64,496.00","$357,600.00",29.9,78.940002,5.6999998,8.3400002,0.15000001,4.77,0.029999999,1.3,0.75999999,10096,8080,1.63,2.03,0
25,2007,Massachusetts,USA,6511176,7.0300002,515948,35.040001,$987.00,"$64,496.00","$357,600.00",29.9,78.940002,5.6999998,8.3400002,0.15000001,4.77,0.029999999,1.3,0.75999999,11940,9479,1.84,2.3099999,0
25,2008,Massachusetts,USA,6511176,7.0300002,830719,35.040001,$987.00,"$64,496.00","$357,600.00",29.9,78.940002,5.6999998,8.3400002,0.15000001,4.77,0.029999999,1.3,0.75999999,21677,16719,2.01,2.6099999,0
25,2009,Massachusetts,USA,6511176,7.0300002,832803,35.040001,$987.00,"$64,496.00","$357,600.00",29.9,78.940002,5.6999998,8.3400002,0.15000001,4.77,0.029999999,1.3,0.75999999,20384,15824,1.9,2.45,0
25,2010,Massachusetts,USA,6547629,7.75,938273,37.689999,"$1,056.00","$66,658.00","$335,500.00",30.1,76.129997,5.98,9.5900002,0.16,5.3099999,0.02,1.87,0.94,24228,18803,2,2.5799999,0
25,2011,Massachusetts,USA,6705586,8.1899996,950163,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,26568,20452,2.1500001,2.8,0
25,2012,Massachusetts,USA,6705586,8.1899996,962052,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,33571,19648,2.04,3.49,0
25,2013,Massachusetts,USA,6705586,8.1899996,973943,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,34728,18131,1.86,3.5699999,0
25,2014,Massachusetts,USA,6705586,8.1899996,1008781,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,36146,18289,1.8099999,3.5799999,0
25,2015,Massachusetts,USA,6705586,8.1899996,1020997,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,37510,17986,1.76,3.6700001,0
25,2016,Massachusetts,USA,6705586,8.1899996,1033212,37.889999,"$1,102.00","$68,563.00","$333,100.00",30.299999,74.300003,6.48,10.56,0.12,5.9499998,0.02,1.95,0.63,37121,15708,1.52,3.5899999,0
26,2000,Michigan,USA,9938444,10.53,118916,26.219999,$546.00,"$44,667.00","$115,600.00",24.4,78.550003,14.11,3.26,0.54000002,1.76,0.02,1.64,0.12,11748,6616,5.5599999,9.8800001,0
26,2001,Michigan,USA,9938444,10.53,431364,26.219999,$546.00,"$44,667.00","$115,600.00",24.4,78.550003,14.11,3.26,0.54000002,1.76,0.02,1.64,0.12,55685,14722,3.4100001,12.91,0
26,2002,Michigan,USA,9938444,10.53,908863,26.219999,$546.00,"$44,667.00","$115,600.00",24.4,78.550003,14.11,3.26,0.54000002,1.76,0.02,1.64,0.12,101806,46083,5.0700002,11.2,0
26,2003,Michigan,USA,9938444,10.53,984718,26.219999,$546.00,"$44,667.00","$115,600.00",24.4,78.550003,14.11,3.26,0.54000002,1.76,0.02,1.64,0.12,104976,52216,5.3000002,10.66,0
26,2004,Michigan,USA,9938444,10.53,992927,26.219999,$546.00,"$44,667.00","$115,600.00",24.4,78.550003,14.11,3.26,0.54000002,1.76,0.02,1.64,0.12,115838,59936,6.04,11.67,0
26,2005,Michigan,USA,10039208,10.26,1025089,25.389999,$709.00,"$48,700.00","$147,500.00",31.9,77.529999,13.88,4.0500002,0.46000001,2.3299999,0.02,1.58,0.14,118469,57645,5.6199999,11.56,0
26,2006,Michigan,USA,10039208,10.26,1029583,25.389999,$709.00,"$48,700.00","$147,500.00",31.9,77.529999,13.88,4.0500002,0.46000001,2.3299999,0.02,1.58,0.14,128126,65078,6.3200002,12.44,0
26,2007,Michigan,USA,10039208,10.26,1024019,25.389999,$709.00,"$48,700.00","$147,500.00",31.9,77.529999,13.88,4.0500002,0.46000001,2.3299999,0.02,1.58,0.14,137445,72849,7.1100001,13.42,0
26,2008,Michigan,USA,10039208,10.26,1032207,25.389999,$709.00,"$48,700.00","$147,500.00",31.9,77.529999,13.88,4.0500002,0.46000001,2.3299999,0.02,1.58,0.14,139810,74861,7.25,13.54,0
26,2009,Michigan,USA,10039208,10.26,1047559,25.389999,$709.00,"$48,700.00","$147,500.00",31.9,77.529999,13.88,4.0500002,0.46000001,2.3299999,0.02,1.58,0.14,134360,69922,6.6700001,12.83,0
26,2010,Michigan,USA,9883640,11.67,1055844,27.870001,$755.00,"$48,471.00","$128,600.00",32.900002,76.589996,14,4.4099998,0.55000001,2.3900001,0.02,1.9299999,0.1,147721,69292,6.5599999,13.99,0
26,2011,Michigan,USA,9900571,11.93,1073810,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,158653,74372,6.9299998,14.77,0
26,2012,Michigan,USA,9900571,11.93,1082933,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,157607,72512,6.6999998,14.55,0
26,2013,Michigan,USA,9900571,11.93,1076183,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,163183,67660,6.29,15.16,0
26,2014,Michigan,USA,9900571,11.93,1066682,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,155718,58358,5.4699998,14.6,0
26,2015,Michigan,USA,9900571,11.93,1018571,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,139706,41632,4.0900002,13.72,0
26,2016,Michigan,USA,9900571,11.93,1037704,28.959999,$783.00,"$49,576.00","$122,400.00",31.700001,75.889999,13.8,4.7199998,0.47999999,2.7,0.02,2.27,0.12,138169,34016,3.28,13.31,0
27,2000,Minnesota,USA,4919479,7.9400001,39130,25.450001,$566.00,"$47,111.00","$122,400.00",24.700001,88.160004,3.4300001,2.9100001,1.0599999,2.8699999,0.029999999,1.4299999,0.1,3,3,0.0099999998,0.0099999998,0
27,2001,Minnesota,USA,4919479,7.9400001,241207,25.450001,$566.00,"$47,111.00","$122,400.00",24.700001,88.160004,3.4300001,2.9100001,1.0599999,2.8699999,0.029999999,1.4299999,0.1,5834,4877,2.02,2.4200001,0
27,2002,Minnesota,USA,4919479,7.9400001,405922,25.450001,$566.00,"$47,111.00","$122,400.00",24.700001,88.160004,3.4300001,2.9100001,1.0599999,2.8699999,0.029999999,1.4299999,0.1,17585,10769,2.6500001,4.3299999,0
27,2003,Minnesota,USA,4919479,7.9400001,401637,25.450001,$566.00,"$47,111.00","$122,400.00",24.700001,88.160004,3.4300001,2.9100001,1.0599999,2.8699999,0.029999999,1.4299999,0.1,16185,10646,2.6500001,4.0300002,0
27,2004,Minnesota,USA,4919479,7.9400001,410523,25.450001,$566.00,"$47,111.00","$122,400.00",24.700001,88.160004,3.4300001,2.9100001,1.0599999,2.8699999,0.029999999,1.4299999,0.1,18338,11339,2.76,4.4699998,0
27,2005,Minnesota,USA,5188581,6.3800001,422119,25.139999,$746.00,"$57,007.00","$207,000.00",29.200001,85.370003,4.27,4.0300002,0.99000001,3.5799999,0.039999999,1.5700001,0.15000001,15910,7049,1.67,3.77,0
27,2006,Minnesota,USA,5188581,6.3800001,430242,25.139999,$746.00,"$57,007.00","$207,000.00",29.200001,85.370003,4.27,4.0300002,0.99000001,3.5799999,0.039999999,1.5700001,0.15000001,20627,6006,1.4,4.79,0
27,2007,Minnesota,USA,5188581,6.3800001,437585,25.139999,$746.00,"$57,007.00","$207,000.00",29.200001,85.370003,4.27,4.0300002,0.99000001,3.5799999,0.039999999,1.5700001,0.15000001,19575,10790,2.47,4.4699998,0
27,2008,Minnesota,USA,5188581,6.3800001,435274,25.139999,$746.00,"$57,007.00","$207,000.00",29.200001,85.370003,4.27,4.0300002,0.99000001,3.5799999,0.039999999,1.5700001,0.15000001,22877,9079,2.0899999,5.2600002,0
27,2009,Minnesota,USA,5188581,6.3800001,462679,25.139999,$746.00,"$57,007.00","$207,000.00",29.200001,85.370003,4.27,4.0300002,0.99000001,3.5799999,0.039999999,1.5700001,0.15000001,19773,7650,1.65,4.27,0
